timestamp,sender_ip,sender_mac,target_ip,target_mac,operation,label
2026-08-20 14:52:09,172.25.232.1,e6:db:ae:f4:fe:62,172.25.239.51,00:00:00:00:00:00,request,0
2026-08-20 14:52:12,172.25.208.1,b2:2c:39:6d:88:9c,172.25.209.35,00:00:00:00:00:00,reply,1
2026-08-20 14:52:17,172.25.230.233,4e:99:83:07:72:19,172.25.160.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:23,172.25.208.1,e6:db:ae:f4:fe:62,172.25.209.211,00:00:00:00:00:00,request,0
2026-08-20 14:52:24,172.25.216.1,24:6d:59:84:b4:64,172.25.222.112,00:00:00:00:00:00,reply,1
2026-08-20 14:52:27,172.25.234.116,94:bb:43:35:93:17,172.25.232.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:24,172.25.225.226,50:5b:c2:59:05:2b,172.25.228.211,00:00:00:00:00:00,request,0
2026-08-20 14:52:25,172.25.240.137,ac:1e:df:1c:e4:5e,172.25.242.239,00:00:00:00:00:00,reply,1
2026-08-20 14:52:23,172.25.232.1,e6:db:ae:f4:fe:62,172.25.234.4,00:00:00:00:00:00,request,0
2026-08-20 14:52:23,172.25.241.106,60:e9:aa:e3:3b:43,172.25.240.31,00:00:00:00:00:00,request,0
2026-08-20 14:52:20,172.25.252.170,40:d1:33:77:cd:88,172.25.248.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:18,172.25.224.1,85:15:c8:84:6a:da,172.25.230.50,00:00:00:00:00:00,reply,1
2026-08-20 14:52:09,172.25.208.1,e6:db:ae:f4:fe:62,172.25.208.253,00:00:00:00:00:00,request,0
2026-08-20 14:52:18,172.25.240.1,e6:db:ae:f4:fe:62,172.25.245.119,00:00:00:00:00:00,request,0
2026-08-20 14:52:12,172.25.208.1,4f:0c:74:08:02:de,172.25.213.161,00:00:00:00:00:00,reply,1
2026-08-20 14:52:28,172.25.208.1,e6:db:ae:f4:fe:62,172.25.208.176,00:00:00:00:00:00,request,0
2026-08-20 14:52:16,172.25.241.159,90:09:ea:27:43:c1,172.25.240.1,00:00:00:00:00:00,reply,1
2026-08-20 14:52:20,172.25.240.1,89:e4:41:58:63:0a,172.25.242.156,00:00:00:00:00:00,reply,1
2026-08-20 14:52:25,172.25.240.1,a4:bc:f3:6a:54:55,172.25.246.162,00:00:00:00:00:00,reply,1
2026-08-20 14:52:22,172.25.208.18,4a:91:4c:d8:c0:22,172.25.215.135,00:00:00:00:00:00,reply,1
2026-08-20 14:52:09,172.25.232.1,e6:db:ae:f4:fe:62,172.25.234.151,00:00:00:00:00:00,request,0
2026-08-20 14:52:24,172.25.240.1,e6:db:ae:f4:fe:62,172.25.246.162,00:00:00:00:00:00,request,0
2026-08-20 14:52:29,172.25.224.1,e6:db:ae:f4:fe:62,172.25.228.139,00:00:00:00:00:00,request,0
2026-08-20 14:52:22,172.25.212.212,a2:1f:c8:68:5e:15,172.25.212.212,ff:ff:ff:ff:ff:ff,reply,0
2026-08-20 14:52:14,172.25.216.1,e6:db:ae:f4:fe:62,172.25.219.142,00:00:00:00:00:00,request,0
2026-08-20 14:52:27,172.25.44.44,b6:5b:72:75:51:2f,172.25.40.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:28,172.25.236.109,de:c3:4f:7f:d6:67,172.25.236.109,00:00:00:00:00:00,request,0
2026-08-20 14:52:20,172.25.225.226,50:5b:c2:59:05:2b,172.25.230.136,00:00:00:00:00:00,request,0
2026-08-20 14:52:21,172.25.232.157,fc:2a:46:8d:7a:a1,172.25.232.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:16,172.25.208.1,e6:db:ae:f4:fe:62,172.25.215.192,00:00:00:00:00:00,request,0
2026-08-20 14:52:24,172.25.216.1,e6:db:ae:f4:fe:62,172.25.218.61,00:00:00:00:00:00,request,0
2026-08-20 14:52:14,172.25.247.107,a8:e2:91:93:a8:b6,172.25.246.123,00:00:00:00:00:00,request,0
2026-08-20 14:52:08,172.25.226.16,10:b1:df:ef:03:f7,172.25.226.86,00:00:00:00:00:00,request,0
2026-08-20 14:52:13,172.25.248.1,e6:db:ae:f4:fe:62,172.25.255.154,00:00:00:00:00:00,request,0
2026-08-20 14:52:16,172.25.208.42,ea:ea:9d:b9:7d:6f,172.25.208.42,00:00:00:00:00:00,request,0
2026-08-20 14:52:23,172.25.209.183,ca:75:96:4a:f4:75,172.25.209.183,00:00:00:00:00:00,request,0
2026-08-20 14:52:27,0.0.0.0,2c:7b:a0:0b:1d:8c,172.25.224.139,00:00:00:00:00:00,request,0
2026-08-20 14:52:17,172.25.232.1,e6:db:ae:f4:fe:62,172.25.233.160,00:00:00:00:00:00,request,0
2026-08-20 14:52:09,172.25.232.1,e6:db:ae:f4:fe:62,172.25.237.130,00:00:00:00:00:00,request,0
2026-08-20 14:52:08,172.25.224.1,e6:db:ae:f4:fe:62,172.25.225.202,00:00:00:00:00:00,request,0
2026-08-20 14:52:08,172.25.237.50,fa:02:f8:a2:36:ee,172.25.232.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:25,172.25.178.239,7c:f0:e5:a6:16:43,172.25.160.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:20,172.25.232.1,e6:db:ae:f4:fe:62,172.25.238.211,00:00:00:00:00:00,request,0
2026-08-20 14:52:28,172.25.176.231,80:8f:97:56:68:a8,172.25.160.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:29,172.25.208.1,e6:db:ae:f4:fe:62,172.25.211.10,00:00:00:00:00:00,request,0
2026-08-20 14:52:17,172.25.219.98,ce:1d:ce:da:f7:6c,172.25.216.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:16,172.25.224.1,e6:db:ae:f4:fe:62,172.25.225.250,00:00:00:00:00:00,request,0
2026-08-20 14:52:28,172.25.232.1,e6:db:ae:f4:fe:62,172.25.238.37,00:00:00:00:00:00,request,0
2026-08-20 14:52:09,172.25.228.75,50:5a:65:e8:2f:17,172.25.228.5,00:00:00:00:00:00,request,0
2026-08-20 14:52:29,172.25.208.1,e6:db:ae:f4:fe:62,172.25.211.107,00:00:00:00:00:00,request,0
2026-08-20 14:52:25,172.25.216.1,e6:db:ae:f4:fe:62,172.25.223.38,00:00:00:00:00:00,request,0
2026-08-20 14:52:13,172.25.217.241,3c:21:9c:1f:c1:24,172.25.218.170,00:00:00:00:00:00,request,0
2026-08-20 14:52:14,172.25.252.252,28:d0:43:3b:c3:64,172.25.248.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:09,172.25.229.64,38:8d:3d:51:2d:16,172.25.228.99,00:00:00:00:00:00,request,0
2026-08-20 14:52:25,172.25.220.39,44:16:fa:50:e3:6c,172.25.216.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:14,172.25.224.105,54:6c:eb:91:09:92,172.25.229.177,00:00:00:00:00:00,request,0
2026-08-20 14:52:08,172.25.240.1,e6:db:ae:f4:fe:62,172.25.245.90,00:00:00:00:00:00,request,0
2026-08-20 14:52:16,172.25.242.114,3c:c6:7d:9f:4b:8e,172.25.240.1,00:00:00:00:00:00,reply,1
2026-08-20 14:52:24,172.25.248.1,e6:db:ae:f4:fe:62,172.25.253.123,00:00:00:00:00:00,request,0
2026-08-20 14:52:06,172.25.208.1,e6:db:ae:f4:fe:62,172.25.211.107,00:00:00:00:00:00,request,0
2026-08-20 14:52:08,172.25.232.1,e6:db:ae:f4:fe:62,172.25.234.153,00:00:00:00:00:00,request,0
2026-08-20 14:52:07,172.25.235.59,ce:67:44:8d:93:57,172.25.232.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:16,172.25.209.32,40:de:24:d8:cf:6b,172.25.209.32,ff:ff:ff:ff:ff:ff,reply,0
2026-08-20 14:52:28,172.25.187.242,2e:ae:5a:05:ab:c2,172.25.160.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:13,172.25.228.89,84:e9:c1:d7:61:cf,172.25.224.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:20,172.25.227.52,a8:c5:6f:ea:82:a7,172.25.227.52,ff:ff:ff:ff:ff:ff,reply,0
2026-08-20 14:52:27,172.25.248.1,e6:db:ae:f4:fe:62,172.25.254.29,00:00:00:00:00:00,request,0
2026-08-20 14:52:25,172.25.248.1,00:c0:fe:28:59:fc,172.25.253.186,00:00:00:00:00:00,reply,1
2026-08-20 14:52:10,172.25.255.66,b0:fc:36:b1:8a:33,172.25.248.122,00:00:00:00:00:00,request,0
2026-08-20 14:52:27,0.0.0.0,d4:bf:79:55:50:73,172.25.250.236,00:00:00:00:00:00,reply,1
2026-08-20 14:52:18,172.25.216.1,e6:db:ae:f4:fe:62,172.25.222.112,00:00:00:00:00:00,request,0
2026-08-20 14:52:14,172.25.232.1,48:af:77:0d:e4:e7,172.25.237.239,00:00:00:00:00:00,reply,1
2026-08-20 14:52:28,172.25.240.1,e6:db:ae:f4:fe:62,172.25.247.185,00:00:00:00:00:00,request,0
2026-08-20 14:52:25,172.25.208.1,e6:db:ae:f4:fe:62,172.25.210.112,00:00:00:00:00:00,request,0
2026-08-20 14:52:08,172.25.248.1,e6:db:ae:f4:fe:62,172.25.252.71,00:00:00:00:00:00,request,0
2026-08-20 14:52:11,172.25.232.1,e6:db:ae:f4:fe:62,172.25.236.82,00:00:00:00:00:00,request,0
2026-08-20 14:52:23,172.25.224.1,e6:db:ae:f4:fe:62,172.25.228.201,00:00:00:00:00:00,request,0
2026-08-20 14:52:17,172.25.216.1,50:19:19:77:c2:78,172.25.218.201,00:00:00:00:00:00,reply,1
2026-08-20 14:52:17,172.25.209.255,c6:91:e2:22:d4:84,172.25.208.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:26,172.25.228.174,b7:b1:c2:49:dc:ab,172.25.224.1,00:00:00:00:00:00,reply,1
2026-08-20 14:52:19,172.25.247.14,f9:da:4f:db:0d:36,172.25.247.14,ff:ff:ff:ff:ff:ff,reply,1
2026-08-20 14:52:16,172.25.236.199,ac:c0:48:ce:07:f9,172.25.232.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:25,172.25.191.98,02:be:4f:47:94:c7,172.25.191.98,ff:ff:ff:ff:ff:ff,reply,0
2026-08-20 14:52:18,172.25.242.94,d6:6a:a9:bc:25:e7,172.25.242.94,ff:ff:ff:ff:ff:ff,reply,0
2026-08-20 14:52:23,172.25.226.149,a8:6f:36:c7:41:69,172.25.224.1,ff:ff:ff:ff:ff:ff,request,0
2026-08-20 14:52:15,172.25.208.1,e6:db:ae:f4:fe:62,172.25.215.243,00:00:00:00:00:00,request,0
2026-08-20 14:52:24,172.25.236.139,e9:20:bd:60:54:cf,172.25.232.1,00:00:00:00:00:00,reply,1
2026-08-20 14:52:09,172.25.229.64,38:8d:3d:51:2d:16,172.25.231.207,00:00:00:00:00:00,request,0
2026-08-20 14:52:12,172.25.231.46,10:68:38:99:1d:d3,172.25.224.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:08,172.25.248.1,ac:8c:be:77:b1:02,172.25.253.116,00:00:00:00:00:00,reply,1
2026-08-20 14:52:23,172.25.236.139,00:28:f8:ff:c0:c1,172.25.232.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:26,172.25.245.190,79:67:4a:ee:44:06,172.25.245.190,ff:ff:ff:ff:ff:ff,reply,1
2026-08-20 14:52:18,172.25.224.1,e6:db:ae:f4:fe:62,172.25.230.184,00:00:00:00:00:00,request,0
2026-08-20 14:52:27,172.25.211.43,a4:16:75:94:47:77,172.25.208.1,00:00:00:00:00:00,reply,1
2026-08-20 14:52:12,172.25.232.1,e6:db:ae:f4:fe:62,172.25.236.168,00:00:00:00:00:00,request,0
2026-08-20 14:52:11,172.25.208.1,e6:db:ae:f4:fe:62,172.25.209.17,00:00:00:00:00:00,request,0
2026-08-20 14:52:12,172.25.240.49,5a:6c:69:bc:dd:95,172.25.244.183,00:00:00:00:00:00,reply,1
2026-08-20 14:52:08,172.25.232.1,e6:db:ae:f4:fe:62,172.25.239.51,00:00:00:00:00:00,request,0
2026-08-20 14:52:13,172.25.182.71,aa:ce:aa:ab:11:7d,172.25.160.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:22,172.25.224.1,e6:db:ae:f4:fe:62,172.25.228.214,00:00:00:00:00:00,request,0
2026-08-20 14:52:08,172.25.216.1,e6:db:ae:f4:fe:62,172.25.219.50,00:00:00:00:00:00,request,0
2026-08-20 14:52:28,172.25.224.1,e6:db:ae:f4:fe:62,172.25.231.138,00:00:00:00:00:00,request,0
2026-08-20 14:52:07,172.25.216.1,e6:db:ae:f4:fe:62,172.25.219.215,00:00:00:00:00:00,request,0
2026-08-20 14:52:23,172.25.232.1,f5:a4:05:21:50:db,172.25.235.42,00:00:00:00:00:00,reply,1
2026-08-20 14:52:06,172.25.191.30,ac:1e:9e:88:ad:10,172.25.160.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:15,172.25.232.36,75:53:79:3e:d1:d2,172.25.232.1,00:00:00:00:00:00,reply,1
2026-08-20 14:52:21,172.25.248.1,e6:db:ae:f4:fe:62,172.25.252.34,00:00:00:00:00:00,request,0
2026-08-20 14:52:25,172.25.216.1,e6:db:ae:f4:fe:62,172.25.216.160,00:00:00:00:00:00,request,0
2026-08-20 14:52:23,172.25.208.18,f8:fe:5e:d5:f3:8b,172.25.215.135,00:00:00:00:00:00,request,0
2026-08-20 14:52:08,0.0.0.0,f8:54:f6:93:87:4f,172.25.229.113,00:00:00:00:00:00,request,0
2026-08-20 14:52:18,172.25.224.1,5d:f4:80:a5:0a:29,172.25.226.66,00:00:00:00:00:00,reply,1
2026-08-20 14:52:23,172.25.211.62,6c:2f:80:c2:1d:16,172.25.208.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:16,172.25.248.1,e6:db:ae:f4:fe:62,172.25.253.232,00:00:00:00:00:00,request,0
2026-08-20 14:52:06,172.25.240.1,e6:db:ae:f4:fe:62,172.25.246.162,00:00:00:00:00:00,request,0
2026-08-20 14:52:23,172.25.255.28,ea:f7:ca:63:95:e2,172.25.255.28,ff:ff:ff:ff:ff:ff,reply,0
2026-08-20 14:52:22,172.25.232.1,e6:db:ae:f4:fe:62,172.25.234.4,00:00:00:00:00:00,request,0
2026-08-20 14:52:10,172.25.216.1,e6:db:ae:f4:fe:62,172.25.220.237,00:00:00:00:00:00,request,0
2026-08-20 14:52:10,172.25.209.66,82:a5:3b:bc:7f:5d,172.25.208.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:24,172.25.208.1,e6:db:ae:f4:fe:62,172.25.215.148,00:00:00:00:00:00,request,0
2026-08-20 14:52:27,172.25.248.1,e6:db:ae:f4:fe:62,172.25.248.177,00:00:00:00:00:00,request,0
2026-08-20 14:52:25,172.25.213.18,02:bd:3b:09:f3:7f,172.25.208.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:20,172.25.212.115,50:2f:bb:34:13:0e,172.25.212.115,ff:ff:ff:ff:ff:ff,reply,0
2026-08-20 14:52:27,172.25.208.1,e6:db:ae:f4:fe:62,172.25.209.115,00:00:00:00:00:00,request,0
2026-08-20 14:52:19,172.25.221.99,0a:b6:2f:3c:1f:3e,172.25.216.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:24,172.25.208.1,e6:db:ae:f4:fe:62,172.25.213.160,00:00:00:00:00:00,request,0
2026-08-20 14:52:25,172.25.216.1,fd:06:56:3a:da:f0,172.25.221.243,00:00:00:00:00:00,reply,1
2026-08-20 14:52:10,0.0.0.0,50:bb:b5:7d:7a:80,172.25.237.93,00:00:00:00:00:00,request,0
2026-08-20 14:52:20,172.25.224.1,e6:db:ae:f4:fe:62,172.25.226.66,00:00:00:00:00:00,request,0
2026-08-20 14:52:06,172.25.253.26,d8:32:e3:0f:1f:80,172.25.248.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:20,172.25.232.1,e6:db:ae:f4:fe:62,172.25.239.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:16,172.25.224.1,e6:db:ae:f4:fe:62,172.25.225.20,00:00:00:00:00:00,request,0
2026-08-20 14:52:26,172.25.240.1,e6:db:ae:f4:fe:62,172.25.241.93,00:00:00:00:00:00,request,0
2026-08-20 14:52:25,172.25.212.233,cb:29:63:51:b2:f0,172.25.208.1,00:00:00:00:00:00,reply,1
2026-08-20 14:52:21,172.25.208.1,68:3f:69:8d:f4:3d,172.25.213.161,00:00:00:00:00:00,reply,1
2026-08-20 14:52:09,172.25.218.172,74:f6:7a:18:30:15,172.25.216.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:29,172.25.247.4,5c:51:36:c8:ef:13,172.25.247.4,ff:ff:ff:ff:ff:ff,reply,0
2026-08-20 14:52:22,172.25.216.1,e6:db:ae:f4:fe:62,172.25.222.112,00:00:00:00:00:00,request,0
2026-08-20 14:52:09,172.25.224.1,e6:db:ae:f4:fe:62,172.25.225.250,00:00:00:00:00:00,request,0
2026-08-20 14:52:17,172.25.208.64,9c:c7:d3:55:e1:42,172.25.214.252,00:00:00:00:00:00,request,0
2026-08-20 14:52:24,172.25.252.17,d0:97:fe:24:28:57,172.25.248.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:27,172.25.240.1,e6:db:ae:f4:fe:62,172.25.240.225,00:00:00:00:00:00,request,0
2026-08-20 14:52:30,172.25.44.199,30:89:4a:c2:9a:7f,172.25.40.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:29,172.25.240.1,e6:db:ae:f4:fe:62,172.25.247.94,00:00:00:00:00:00,request,0
2026-08-20 14:52:28,172.25.251.153,62:4e:50:75:4d:82,172.25.248.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:30,172.25.228.65,38:00:25:63:42:55,172.25.224.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:16,172.25.232.1,e6:db:ae:f4:fe:62,172.25.232.10,00:00:00:00:00:00,request,0
2026-08-20 14:52:08,172.25.224.1,e6:db:ae:f4:fe:62,172.25.227.92,00:00:00:00:00:00,request,0
2026-08-20 14:52:08,172.25.225.226,50:5b:c2:59:05:2b,172.25.230.27,00:00:00:00:00:00,request,0
2026-08-20 14:52:13,172.25.240.1,b4:c9:77:ef:f6:b9,172.25.245.119,00:00:00:00:00:00,reply,1
2026-08-20 14:52:14,172.25.248.1,95:a5:00:6f:1e:f9,172.25.254.176,00:00:00:00:00:00,reply,1
2026-08-20 14:52:16,172.25.248.1,e6:db:ae:f4:fe:62,172.25.250.160,00:00:00:00:00:00,request,0
2026-08-20 14:52:06,172.25.240.1,e6:db:ae:f4:fe:62,172.25.241.238,00:00:00:00:00:00,request,0
2026-08-20 14:52:19,172.25.252.9,68:54:5a:d0:aa:66,172.25.248.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:14,172.25.232.1,65:bd:ef:d1:cb:f9,172.25.236.100,00:00:00:00:00:00,reply,1
2026-08-20 14:52:28,172.25.232.1,d2:f0:ce:c1:47:0b,172.25.233.231,00:00:00:00:00:00,reply,1
2026-08-20 14:52:15,172.25.218.123,d6:1b:7c:d7:b2:a1,172.25.218.123,ff:ff:ff:ff:ff:ff,request,0
2026-08-20 14:52:25,0.0.0.0,30:89:4a:c2:9a:7f,172.25.44.199,00:00:00:00:00:00,request,0
2026-08-20 14:52:23,172.25.250.255,90:e8:68:d0:0c:1f,172.25.248.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:15,172.25.216.89,28:d0:43:f7:d3:36,172.25.216.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:12,172.25.216.1,e6:db:ae:f4:fe:62,172.25.223.38,00:00:00:00:00:00,request,0
2026-08-20 14:52:14,172.25.179.54,74:f2:fa:97:61:cb,172.25.160.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:22,172.25.208.1,e6:db:ae:f4:fe:62,172.25.214.59,00:00:00:00:00:00,request,0
2026-08-20 14:52:11,172.25.224.1,ac:22:47:57:de:23,172.25.227.169,00:00:00:00:00:00,reply,1
2026-08-20 14:52:24,172.25.248.1,e6:db:ae:f4:fe:62,172.25.255.64,00:00:00:00:00:00,request,0
2026-08-20 14:52:22,172.25.232.1,cd:9c:b5:54:68:f4,172.25.232.95,00:00:00:00:00:00,reply,1
2026-08-20 14:52:13,172.25.208.1,e6:db:ae:f4:fe:62,172.25.213.161,00:00:00:00:00:00,request,0
2026-08-20 14:52:28,172.25.221.154,98:ac:ef:a7:e5:e5,172.25.216.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:14,172.25.232.1,e6:db:ae:f4:fe:62,172.25.232.104,00:00:00:00:00:00,request,0
2026-08-20 14:52:18,172.25.248.1,e1:7d:da:cc:d3:ff,172.25.250.84,00:00:00:00:00:00,reply,1
2026-08-20 14:52:28,172.25.228.16,02:69:09:3d:ca:d0,172.25.224.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:06,172.25.232.1,e6:db:ae:f4:fe:62,172.25.236.82,00:00:00:00:00:00,request,0
2026-08-20 14:52:14,172.25.235.118,a8:ef:5f:06:c5:9f,172.25.232.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:17,172.25.179.187,44:fb:76:71:5a:e3,172.25.160.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:15,172.25.240.1,e6:db:ae:f4:fe:62,172.25.245.116,00:00:00:00:00:00,request,0
2026-08-20 14:52:09,172.25.168.133,a8:41:f4:15:b1:05,172.25.160.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:17,172.25.236.110,74:f2:fa:97:61:cb,172.25.232.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:28,172.25.224.1,5f:7e:52:0d:d2:11,172.25.226.66,00:00:00:00:00:00,reply,1
2026-08-20 14:52:08,172.25.232.1,e6:db:ae:f4:fe:62,172.25.235.177,00:00:00:00:00:00,request,0
2026-08-20 14:52:28,172.25.219.93,74:13:ea:ef:f5:bf,172.25.219.137,00:00:00:00:00:00,request,0
2026-08-20 14:52:08,172.25.249.164,42:97:09:e8:e1:b2,172.25.248.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:24,172.25.216.1,e6:db:ae:f4:fe:62,172.25.221.233,00:00:00:00:00:00,request,0
2026-08-20 14:52:11,172.25.231.46,2e:23:87:7e:fd:4b,172.25.224.1,00:00:00:00:00:00,reply,1
2026-08-20 14:52:06,172.25.227.237,bc:03:58:ac:03:be,172.25.227.237,00:00:00:00:00:00,request,0
2026-08-20 14:52:15,172.25.224.1,e6:db:ae:f4:fe:62,172.25.227.92,00:00:00:00:00:00,request,0
2026-08-20 14:52:14,172.25.248.1,ad:9a:bf:db:1f:f9,172.25.254.51,00:00:00:00:00:00,reply,1
2026-08-20 14:52:19,172.25.252.9,a8:24:45:4d:9a:5f,172.25.248.1,00:00:00:00:00:00,reply,1
2026-08-20 14:52:18,172.25.222.57,32:b2:c5:2c:43:f5,172.25.216.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:18,172.25.232.1,09:99:c0:b2:c1:7d,172.25.236.2,00:00:00:00:00:00,reply,1
2026-08-20 14:52:15,172.25.232.1,e6:db:ae:f4:fe:62,172.25.238.174,00:00:00:00:00:00,request,0
2026-08-20 14:52:16,172.25.230.22,dc:a2:66:1b:32:4b,172.25.224.72,00:00:00:00:00:00,request,0
2026-08-20 14:52:21,172.25.255.113,c0:3c:59:2c:78:51,169.254.169.254,00:00:00:00:00:00,request,0
2026-08-20 14:52:16,172.25.240.1,e6:db:ae:f4:fe:62,172.25.246.222,00:00:00:00:00:00,request,0
2026-08-20 14:52:10,172.25.216.1,e6:db:ae:f4:fe:62,172.25.221.99,00:00:00:00:00:00,request,0
2026-08-20 14:52:12,172.25.252.251,34:6f:24:33:92:57,172.25.248.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:15,172.25.224.105,54:6c:eb:91:09:92,172.25.229.177,00:00:00:00:00:00,request,0
2026-08-20 14:52:23,172.25.44.44,b6:5b:72:75:51:2f,172.25.40.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:19,172.25.208.1,e6:db:ae:f4:fe:62,172.25.208.184,00:00:00:00:00:00,request,0
2026-08-20 14:52:29,172.25.208.1,a2:60:07:e0:bc:1b,172.25.215.2,00:00:00:00:00:00,reply,1
2026-08-20 14:52:24,172.25.216.1,e6:db:ae:f4:fe:62,172.25.220.22,00:00:00:00:00:00,request,0
2026-08-20 14:52:09,172.25.208.1,e6:db:ae:f4:fe:62,172.25.215.134,00:00:00:00:00:00,request,0
2026-08-20 14:52:17,172.25.240.1,e6:db:ae:f4:fe:62,172.25.244.111,00:00:00:00:00:00,request,0
2026-08-20 14:52:18,172.25.233.71,54:8d:5a:a7:c1:e1,172.25.236.202,00:00:00:00:00:00,request,0
2026-08-20 14:52:24,172.25.216.1,e6:db:ae:f4:fe:62,172.25.222.36,00:00:00:00:00:00,request,0
2026-08-20 14:52:29,172.25.212.34,0c:60:46:b7:e6:68,172.25.208.1,ff:ff:ff:ff:ff:ff,request,0
2026-08-20 14:52:11,172.25.232.1,e6:db:ae:f4:fe:62,172.25.236.168,00:00:00:00:00:00,request,0
2026-08-20 14:52:08,172.25.209.66,82:a5:3b:bc:7f:5d,172.25.208.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:16,172.25.216.1,73:e5:32:53:80:ae,172.25.217.226,00:00:00:00:00:00,reply,1
2026-08-20 14:52:24,172.25.250.200,6c:2f:80:67:ac:d2,172.25.249.139,00:00:00:00:00:00,request,0
2026-08-20 14:52:25,172.25.248.1,e6:db:ae:f4:fe:62,172.25.253.44,00:00:00:00:00:00,request,0
2026-08-20 14:52:27,172.25.224.225,3c:66:06:bc:3a:8c,172.25.227.11,00:00:00:00:00:00,reply,1
2026-08-20 14:52:13,172.25.248.1,e6:db:ae:f4:fe:62,172.25.253.91,00:00:00:00:00:00,request,0
2026-08-20 14:52:21,172.25.208.1,e6:db:ae:f4:fe:62,172.25.209.35,00:00:00:00:00:00,request,0
2026-08-20 14:52:28,172.25.208.1,e6:db:ae:f4:fe:62,172.25.210.143,00:00:00:00:00:00,request,0
2026-08-20 14:52:16,172.25.187.249,88:6c:60:82:ef:be,172.25.187.249,ff:ff:ff:ff:ff:ff,reply,0
2026-08-20 14:52:18,172.25.252.9,68:54:5a:d0:aa:66,172.25.248.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:24,172.25.188.79,44:fe:ef:99:a9:59,172.25.160.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:15,0.0.0.0,60:45:2e:e4:f4:ee,172.25.249.43,00:00:00:00:00:00,request,0
2026-08-20 14:52:09,172.25.208.1,e6:db:ae:f4:fe:62,172.25.211.129,00:00:00:00:00:00,request,0
2026-08-20 14:52:08,172.25.247.35,08:0a:b4:9a:52:12,172.25.240.1,00:00:00:00:00:00,reply,1
2026-08-20 14:52:24,172.25.216.1,e6:db:ae:f4:fe:62,172.25.222.0,00:00:00:00:00:00,request,0
2026-08-20 14:52:13,172.25.211.63,b0:68:e6:64:f6:33,172.25.210.103,00:00:00:00:00:00,request,0
2026-08-20 14:52:21,172.25.232.1,e6:db:ae:f4:fe:62,172.25.237.210,00:00:00:00:00:00,request,0
2026-08-20 14:52:27,172.25.232.1,da:32:b7:d3:6c:72,172.25.234.10,00:00:00:00:00:00,reply,1
2026-08-20 14:52:08,172.25.229.218,14:d4:24:1c:45:a9,172.25.229.64,00:00:00:00:00:00,request,0
2026-08-20 14:52:06,172.25.248.1,e6:db:ae:f4:fe:62,172.25.252.93,00:00:00:00:00:00,request,0
2026-08-20 14:52:16,172.25.232.1,12:3d:bd:6c:27:90,172.25.237.145,00:00:00:00:00:00,reply,1
2026-08-20 14:52:24,172.25.240.1,e6:db:ae:f4:fe:62,172.25.247.42,00:00:00:00:00:00,request,0
